HS 2007 Product Code,HS 2007 Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
621010,Garments made up of fabrics of 56.02/56.03,1810,"Manufacture of wearing apparel, except fur apparel"
621020,"Garments made up of fabrics of 59.03/59.06/59.07, of the type desc. in 6201.11-6201.19",1810,"Manufacture of wearing apparel, except fur apparel"
621030,"Garments made up of fabrics of 59.03/59.06/59.07, of the type desc. in 6202.11-6202.19",1810,"Manufacture of wearing apparel, except fur apparel"
621040,"Men's/boys' garments made up of fabrics of 59.03/59.06/59.07, n.e.s.",1810,"Manufacture of wearing apparel, except fur apparel"
621050,"Women's/girls' garments made up of fabrics of 59.03/59.06/59.07, n.e.s.",1810,"Manufacture of wearing apparel, except fur apparel"
621111,"Swimwear (excl. knitted/crocheted), men's/boys'",1810,"Manufacture of wearing apparel, except fur apparel"
621112,"Swimwear (excl. knitted/crocheted), women's/girls'",1810,"Manufacture of wearing apparel, except fur apparel"
621120,Ski suits (excl. knitted/crocheted),1810,"Manufacture of wearing apparel, except fur apparel"
621132,"Track suits (excl. knitted/crocheted), men's/boys'; other garments, n.e.s. (excl. knitted/crocheted), men's/boys', of cotton",1810,"Manufacture of wearing apparel, except fur apparel"
621133,"Track suits (excl. knitted/crocheted), men's/boys'; other garments, n.e.s. (excl. knitted/crocheted), men's/boys', of man-made fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621139,"Track suits (excl. knitted/crocheted), men's/boys'; other garments, n.e.s. (excl. knitted/crocheted), men's/boys', of other textile materials, other than of cotton/man-made fibres.",1810,"Manufacture of wearing apparel, except fur apparel"
621141,"Track suits (excl. knitted/crocheted), women's/girls'; other garments, n.e.s. (excl. knitted/crocheted), women's/girls', of wool/fine animal hair",1810,"Manufacture of wearing apparel, except fur apparel"
621142,"Track suits (excl. knitted/crocheted), women's/girls'; other garments, n.e.s. (excl. knitted/crocheted), women's/girls', of cotton",1810,"Manufacture of wearing apparel, except fur apparel"
621143,"Track suits (excl. knitted/crocheted), women's/girls'; other garments, n.e.s. (excl. knitted/crocheted), women's/girls', of man-made fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621149,"Track suits (excl. knitted/crocheted), women's/girls'; other garments, n.e.s. (excl. knitted/crocheted), women's/girls', other than of wool/fine animal hair/cotton/man-made fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621210,"BrassiFres & parts thereof , whether/not knitted/crocheted",1810,"Manufacture of wearing apparel, except fur apparel"
621220,"Girdles & panty-girdles & parts thereof , whether/not knitted/crocheted",1810,"Manufacture of wearing apparel, except fur apparel"
621230,"Corselettes & parts thereof , whether/not knitted/crocheted",1810,"Manufacture of wearing apparel, except fur apparel"
621290,"Braces, suspenders, garters & similar articles & parts thereof , whether/not knitted/crocheted",1810,"Manufacture of wearing apparel, except fur apparel"
621320,"Handkerchiefs, of cotton",1810,"Manufacture of wearing apparel, except fur apparel"
621390,"Handkerchiefs, of other textile materials, not of cotton.",1810,"Manufacture of wearing apparel, except fur apparel"
621410,"Shawls, scarves, mufflers, mantillas, veils & the like (excl. knitted/crocheted), of silk/silk waste",1810,"Manufacture of wearing apparel, except fur apparel"
621420,"Shawls, scarves, mufflers, mantillas, veils & the like (excl. knitted/crocheted), of wool/fine animal hair",1810,"Manufacture of wearing apparel, except fur apparel"
621430,"Shawls, scarves, mufflers, mantillas, veils & the like (excl. knitted/crocheted), of synthetic fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621440,"Shawls, scarves, mufflers, mantillas, veils & the like (excl. knitted/crocheted), of artificial fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621490,"Shawls, scarves, mufflers, mantillas, veils & the like (excl. knitted/crocheted), of textile materials other than silk/silk waste/wool/fine animal hair/synthetic fibres/artificial fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621510,"Ties, bow ties & cravats (excl. knitted/crocheted), of silk/silk waste",1810,"Manufacture of wearing apparel, except fur apparel"
621520,"Ties, bow ties & cravats (excl. knitted/crocheted), of man-made fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621590,"Ties, bow ties & cravats (excl. knitted/crocheted), of textile materials other than silk/silk waste/man-made fibres",1810,"Manufacture of wearing apparel, except fur apparel"
621600,"Gloves, mittens & mitts (excl. knitted/crocheted)",1810,"Manufacture of wearing apparel, except fur apparel"
621710,"Made up clothing accessories (excl. knitted/crocheted), n.e.s.",1810,"Manufacture of wearing apparel, except fur apparel"
621790,Parts of garments/clothing accessories (excl. knitted/crocheted; excl. of 62.12),1810,"Manufacture of wearing apparel, except fur apparel"
630110,Electric blankets,2930,Manufacture of domestic appliances n.e.c.
630120,"Blankets (excl. electric) & travelling rugs, of wool/of fine animal hair",1721,"Manufacture of made-up textile articles, except apparel"
630130,"Blankets (excl. electric) & travelling rugs, of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630140,"Blankets (excl. electric) & travelling rugs, of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630190,Blankets (excl. electric) & travelling rugs other than of wool/fine animal hair/cotton/synthetic fibres,1721,"Manufacture of made-up textile articles, except apparel"
630210,"Bed linen, knitted/crocheted",1721,"Manufacture of made-up textile articles, except apparel"
630221,"Bed linen (excl. knitted/crocheted), printed, of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630222,"Bed linen (excl. knitted/crocheted), printed, of man-made fibres",1721,"Manufacture of made-up textile articles, except apparel"
630229,"Bed linen (excl. knitted/crocheted), printed, of textile materials other than cotton/man-made fibres",1721,"Manufacture of made-up textile articles, except apparel"
630231,"Bed linen (excl. knitted/crocheted), of cotton (excl. printed)",1721,"Manufacture of made-up textile articles, except apparel"
630232,"Bed linen (excl. knitted/crocheted), of man-made fibres (excl. printed)",1721,"Manufacture of made-up textile articles, except apparel"
630239,"Bed linen (excl. knitted/crocheted), of textile materials other than cotton/man-made fibres (excl. printed)",1721,"Manufacture of made-up textile articles, except apparel"
630240,"Table linen, knitted/crocheted",1721,"Manufacture of made-up textile articles, except apparel"
630251,"Table linen (excl. knitted/crocheted), of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630253,"Table linen (excl. knitted/crocheted), of man-made fibres",1721,"Manufacture of made-up textile articles, except apparel"
630259,"Table linen (excl. knitted/crocheted), of other textile materials, other than of man-made fibres/cotton",1721,"Manufacture of made-up textile articles, except apparel"
630260,"Toilet linen & kitchen linen, of terry towelling/similar terry fabrics, of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630291,"Toilet linen & kitchen linen other than of terry fabrics, of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630293,"Toilet linen & kitchen linen other than of terry fabrics, of man-made fibres",1721,"Manufacture of made-up textile articles, except apparel"
630299,"Toilet linen & kitchen linen of other textile materials, other than of terry fabrics/man-made fibres/cotton.",1721,"Manufacture of made-up textile articles, except apparel"
630312,"Curtains (incl. drapes) & interior blinds, knitted/crocheted; curtain/bed valances, knitted/crocheted, of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630319,"Curtains (incl. drapes) & interior blinds, knitted/crocheted; curtain/bed valances, knitted/crocheted, of other textile materials, other than of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630391,"Curtains (incl. drapes) & interior blinds (excl. knitted/crocheted); curtain/bed valances, not knitted/crocheted, of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630392,"Curtains (incl. drapes) & interior blinds (excl. knitted/crocheted); curtain/bed valances, not knitted/crocheted, of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630399,"Curtains (incl. drapes) & interior blinds (excl. knitted/crocheted); curtain/bed valances, not knitted/crocheted, of textile materials other than cotton/synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630411,"Bedspreads, knitted/crocheted",1721,"Manufacture of made-up textile articles, except apparel"
630419,Bedspreads other than knitted/crocheted,1721,"Manufacture of made-up textile articles, except apparel"
630491,"Textile furnishing articles other than bedspreads (excl. of 94.04), knitted/crocheted",1721,"Manufacture of made-up textile articles, except apparel"
630492,"Textile furnishing articles other than bedspreads (excl. of 94.04), not knitted/crocheted, of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630493,"Textile furnishing articles other than bedspreads (excl. of 94.04), not knitted/crocheted, of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630499,"Textile furnishing articles other than bedspreads (excl. of 94.04), not knitted/crocheted, of textile materials other than cotton/synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630510,"Sacks & bags, of a kind used for the packing of goods, of jute/of other textile bast fibres of 53.03",1721,"Manufacture of made-up textile articles, except apparel"
630520,"Sacks & bags, of a kind used for the packing of goods, of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630532,"Flexible intermediate bulk containters of a kind used for the packing of goods, of man-made textile materials",1721,"Manufacture of made-up textile articles, except apparel"
630533,"Sacks & bags, of a kind used for the packing of goods, of polyethylene/polypropylene strip/the like",1721,"Manufacture of made-up textile articles, except apparel"
630539,"Sacks & bags, of a kind used for the packing of goods, of man-made textile materials (excl. of 6305.32 & 6305.33)",1721,"Manufacture of made-up textile articles, except apparel"
630590,"Sacks & bags, of a kind used for the packing of goods, of other textile materials (excl. of 6305.10-6305.39)",1721,"Manufacture of made-up textile articles, except apparel"
630612,"Tarpaulins, awnings & sunblinds, of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630619,"Tarpaulins, awnings & sunblinds, of other textile materials, other than of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630622,"Tents, of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630629,"Tents, Of other textile materials, other than of synthetic fibres",1721,"Manufacture of made-up textile articles, except apparel"
630630,Sails,1721,"Manufacture of made-up textile articles, except apparel"
630640,Pneumatic mattresses,1721,"Manufacture of made-up textile articles, except apparel"
630691,"Camping goods (excl. of 6306.41), of cotton",1721,"Manufacture of made-up textile articles, except apparel"
630699,"Camping goods (excl. of 6306.49), of textile materials other than cotton",1721,"Manufacture of made-up textile articles, except apparel"
630710,"Floor-cloths, dish-cloths, dusters & similar cleaning cloths",1721,"Manufacture of made-up textile articles, except apparel"
630720,Life-jackets & life-belts,1721,"Manufacture of made-up textile articles, except apparel"
630790,"Other made-up textile articles, incl. dress patterns, n.e.s.",1721,"Manufacture of made-up textile articles, except apparel"
630800,"Sets consisting of woven fabric & yarn, whether/not with accessories, for making up into rugs/tapestries/embroidered table cloths/serviettes,/similar textile articles, put up in packings for retail sale.",1721,"Manufacture of made-up textile articles, except apparel"
630900,Worn clothing & other worn articles,9999,Goods not elsewhere classified
631010,"Used/new rags, scrap twine, cordage, rope & cables & worn out articles of twine/cordage/rope/cables, of textile materials, sorted",9999,Goods not elsewhere classified
631090,"Used/new rags, scrap twine, cordage, rope & cables & worn out articles of twine/cordage/rope/cables, of textile materials (excl. sorted)",9999,Goods not elsewhere classified
