Entity,Code,Year,Continent,Date,Total confirmed deaths due to COVID-19 per million people,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Greece,GRC,,,2020-05-26,16.598,0.10971
Greece,GRC,,,2020-05-27,16.598,0.096
Greece,GRC,,,2020-05-28,16.79,0.096
Greece,GRC,,,2020-05-29,16.79,0.08229
Greece,GRC,,,2020-05-30,16.79,0.05486
Greece,GRC,,,2020-05-31,16.79,0.05486
Greece,GRC,,,2020-06-01,17.173,0.096
Greece,GRC,,,2020-06-02,17.173,0.08229
Greece,GRC,,,2020-06-03,17.173,0.08229
Greece,GRC,,,2020-06-04,17.269,0.06857
Greece,GRC,,,2020-06-05,17.269,0.06857
Greece,GRC,,,2020-06-06,17.269,0.06857
Greece,GRC,,,2020-06-07,17.269,0.06857
Greece,GRC,,,2020-06-08,17.461,0.04114
Greece,GRC,,,2020-06-09,17.557,0.05486
Greece,GRC,,,2020-06-10,17.557,0.05486
Greece,GRC,,,2020-06-11,17.557,0.04114
Greece,GRC,,,2020-06-12,17.557,0.04114
Greece,GRC,,,2020-06-13,17.557,0.04114
Greece,GRC,,,2020-06-14,17.557,0.04114
Greece,GRC,,,2020-06-15,17.653,0.02743
Greece,GRC,,,2020-06-16,17.749,0.02743
Greece,GRC,,,2020-06-17,17.941,0.05486
Greece,GRC,,,2020-06-18,18.037,0.06857
Greece,GRC,,,2020-06-19,18.133,0.08229
Greece,GRC,,,2020-06-20,18.229,0.096
Greece,GRC,,,2020-06-21,18.229,0.096
Greece,GRC,,,2020-06-22,18.229,0.08229
Greece,GRC,,,2020-06-23,18.229,0.06857
Greece,GRC,,,2020-06-24,18.229,0.04114
Greece,GRC,,,2020-06-25,18.325,0.04114
Greece,GRC,,,2020-06-26,18.325,0.02743
Greece,GRC,,,2020-06-27,18.325,0.01371
Greece,GRC,,,2020-06-28,18.325,0.01371
Greece,GRC,,,2020-06-29,18.325,0.01371
Greece,GRC,,,2020-06-30,18.421,0.02743
Greece,GRC,,,2020-07-01,18.421,0.02743
Greece,GRC,,,2020-07-02,18.421,0.01371
Greece,GRC,,,2020-07-03,18.421,0.01371
Greece,GRC,,,2020-07-04,18.421,0.01371
Greece,GRC,,,2020-07-05,18.421,0.01371
Greece,GRC,,,2020-07-06,18.421,0.01371
Greece,GRC,,,2020-07-07,18.517,0.01371
Greece,GRC,,,2020-07-08,18.517,0.01371
Greece,GRC,,,2020-07-09,18.517,0.01371
Greece,GRC,,,2020-07-10,18.517,0.01371
Greece,GRC,,,2020-07-11,18.517,0.01371
Greece,GRC,,,2020-07-12,18.517,0.01371
Greece,GRC,,,2020-07-13,18.517,0.01371
Greece,GRC,,,2020-07-14,18.517,0
Greece,GRC,,,2020-07-15,18.517,0
Greece,GRC,,,2020-07-16,18.517,0
Greece,GRC,,,2020-07-17,18.613,0.01371
Greece,GRC,,,2020-07-18,18.613,0.01371
Greece,GRC,,,2020-07-19,18.613,0.01371
Greece,GRC,,,2020-07-20,18.709,0.02743
Greece,GRC,,,2020-07-21,18.9,0.05486
Greece,GRC,,,2020-07-22,19.188,0.096
Greece,GRC,,,2020-07-23,19.284,0.10971
Greece,GRC,,,2020-07-24,19.284,0.096
Greece,GRC,,,2020-07-25,19.284,0.096
Greece,GRC,,,2020-07-26,19.38,0.10971
Greece,GRC,,,2020-07-27,19.38,0.096
Greece,GRC,,,2020-07-28,19.476,0.08229
Greece,GRC,,,2020-07-29,19.476,0.04114
Greece,GRC,,,2020-07-30,19.476,0.02743
Greece,GRC,,,2020-07-31,19.764,0.06857
Greece,GRC,,,2020-08-01,19.764,0.06857
Greece,GRC,,,2020-08-02,19.956,0.08229
Greece,GRC,,,2020-08-03,20.052,0.096
Greece,GRC,,,2020-08-04,20.052,0.08229
Greece,GRC,,,2020-08-05,20.148,0.096
Greece,GRC,,,2020-08-06,20.148,0.096
Greece,GRC,,,2020-08-07,20.148,0.05486
Greece,GRC,,,2020-08-08,20.244,0.06857
Greece,GRC,,,2020-08-09,20.34,0.05486
Greece,GRC,,,2020-08-10,20.435,0.05486
Greece,GRC,,,2020-08-11,20.531,0.06857
Greece,GRC,,,2020-08-12,20.723,0.08229
Greece,GRC,,,2020-08-13,21.203,0.15086
Greece,GRC,,,2020-08-14,21.395,0.17829
Greece,GRC,,,2020-08-15,21.683,0.20571
Greece,GRC,,,2020-08-16,21.875,0.21943
Greece,GRC,,,2020-08-17,22.066,0.23314
Greece,GRC,,,2020-08-18,22.258,0.24686
Greece,GRC,,,2020-08-19,22.546,0.26057
Greece,GRC,,,2020-08-20,22.546,0.192
Greece,GRC,,,2020-08-21,22.834,0.20571
Greece,GRC,,,2020-08-22,23.026,0.192
Greece,GRC,,,2020-08-23,23.218,0.192
Greece,GRC,,,2020-08-24,23.218,0.16457
Greece,GRC,,,2020-08-25,23.314,0.15086
Greece,GRC,,,2020-08-26,23.793,0.17829
Greece,GRC,,,2020-08-27,24.369,0.26057
Greece,GRC,,,2020-08-28,24.849,0.288
Greece,GRC,,,2020-08-29,24.945,0.27429
Greece,GRC,,,2020-08-30,25.137,0.27429
Greece,GRC,,,2020-08-31,25.52,0.32914
Greece,GRC,,,2020-09-01,26,0.384
Greece,GRC,,,2020-09-02,26.192,0.34286
Greece,GRC,,,2020-09-03,26.672,0.32914
Greece,GRC,,,2020-09-04,26.768,0.27429
Greece,GRC,,,2020-09-05,26.864,0.27429
Greece,GRC,,,2020-09-06,27.247,0.30171
Greece,GRC,,,2020-09-07,27.727,0.31543
Greece,GRC,,,2020-09-08,27.823,0.26057
Greece,GRC,,,2020-09-09,28.111,0.27429
Greece,GRC,,,2020-09-10,28.495,0.26057
Greece,GRC,,,2020-09-11,28.782,0.288
Greece,GRC,,,2020-09-12,28.974,0.30171
Greece,GRC,,,2020-09-13,29.262,0.288
Greece,GRC,,,2020-09-14,29.742,0.288
Greece,GRC,,,2020-09-15,30.03,0.31543
Greece,GRC,,,2020-09-16,30.317,0.31543
Greece,GRC,,,2020-09-17,31.181,0.38386
Greece,GRC,,,2020-09-18,31.373,0.37014
Greece,GRC,,,2020-09-19,31.757,0.39757
Greece,GRC,,,2020-09-20,32.428,0.45243
Greece,GRC,,,2020-09-21,33.004,0.46614
Greece,GRC,,,2020-09-22,33.771,0.53471
Greece,GRC,,,2020-09-23,34.251,0.56214
Greece,GRC,,,2020-09-24,35.114,0.56214
Greece,GRC,,,2020-09-25,35.402,0.57586
Greece,GRC,,,2020-09-26,36.074,0.617
Greece,GRC,,,2020-09-27,36.362,0.56214
Greece,GRC,,,2020-09-28,36.745,0.53471
Greece,GRC,,,2020-09-29,37.225,0.49357
Greece,GRC,,,2020-09-30,37.513,0.46614
Greece,GRC,,,2020-10-01,37.705,0.37029
Greece,GRC,,,2020-10-02,38.185,0.39771
Greece,GRC,,,2020-10-03,38.856,0.39771
Greece,GRC,,,2020-10-04,39.24,0.41143
Greece,GRC,,,2020-10-05,40.007,0.46629
Greece,GRC,,,2020-10-06,40.295,0.43886
Greece,GRC,,,2020-10-07,40.679,0.45257
Greece,GRC,,,2020-10-08,41.255,0.50743
Greece,GRC,,,2020-10-09,41.351,0.45257
Greece,GRC,,,2020-10-10,41.83,0.42514
Greece,GRC,,,2020-10-11,43.078,0.54843
Greece,GRC,,,2020-10-12,43.749,0.53471
Greece,GRC,,,2020-10-13,44.325,0.57586
Greece,GRC,,,2020-10-14,44.996,0.617
Greece,GRC,,,2020-10-15,46.244,0.71286
Greece,GRC,,,2020-10-16,47.011,0.80886
Greece,GRC,,,2020-10-17,47.971,0.87729
Greece,GRC,,,2020-10-18,48.834,0.82243
Greece,GRC,,,2020-10-19,49.889,0.87714
Greece,GRC,,,2020-10-20,50.657,0.90457
Greece,GRC,,,2020-10-21,51.233,0.89086
Greece,GRC,,,2020-10-22,52.672,0.91829
Greece,GRC,,,2020-10-23,53.631,0.94557
Greece,GRC,,,2020-10-24,54.111,0.87714
Greece,GRC,,,2020-10-25,55.07,0.89086
Greece,GRC,,,2020-10-26,55.742,0.83614
Greece,GRC,,,2020-10-27,56.893,0.89086
Greece,GRC,,,2020-10-28,57.853,0.94557
Greece,GRC,,,2020-10-29,59.004,0.90443
Greece,GRC,,,2020-10-30,59.484,0.836
Greece,GRC,,,2020-10-31,60.059,0.84971
Greece,GRC,,,2020-11-01,60.923,0.836
Greece,GRC,,,2020-11-02,61.594,0.836
Greece,GRC,,,2020-11-03,62.841,0.84971
Greece,GRC,,,2020-11-04,64.568,0.95943
Greece,GRC,,,2020-11-05,67.351,1.19243
Greece,GRC,,,2020-11-06,68.598,1.302
Greece,GRC,,,2020-11-07,71.86,1.68571
Greece,GRC,,,2020-11-08,75.218,2.04214
Greece,GRC,,,2020-11-09,79.151,2.50814
Greece,GRC,,,2020-11-10,83.085,2.892
Greece,GRC,,,2020-11-11,87.211,3.23457
Greece,GRC,,,2020-11-12,92.008,3.52243
Greece,GRC,,,2020-11-13,95.653,3.86514
Greece,GRC,,,2020-11-14,99.299,3.92
Greece,GRC,,,2020-11-15,106.111,4.41343
Greece,GRC,,,2020-11-16,111.771,4.66014
Greece,GRC,,,2020-11-17,117.816,4.96157
Greece,GRC,,,2020-11-18,123.572,5.19457
Greece,GRC,,,2020-11-19,129.233,5.318
Greece,GRC,,,2020-11-20,136.14,5.784
Greece,GRC,,,2020-11-21,146.502,6.74343
Greece,GRC,,,2020-11-22,156.384,7.182
Greece,GRC,,,2020-11-23,164.443,7.52457
Greece,GRC,,,2020-11-24,174.133,8.04543
Greece,GRC,,,2020-11-25,182.48,8.41557
Greece,GRC,,,2020-11-26,191.978,8.96371
Greece,GRC,,,2020-11-27,201.668,9.36114
Greece,GRC,,,2020-11-28,213.277,9.53929
Greece,GRC,,,2020-11-29,222.679,9.47071
Greece,GRC,,,2020-11-30,230.834,9.48443
Greece,GRC,,,2020-12-01,241.484,9.62143
Greece,GRC,,,2020-12-02,250.023,9.64886
Greece,GRC,,,2020-12-03,259.617,9.66257
Greece,GRC,,,2020-12-04,269.019,9.62143
Greece,GRC,,,2020-12-05,278.421,9.30614
Greece,GRC,,,2020-12-06,288.111,9.34729
Greece,GRC,,,2020-12-07,296.65,9.40214
Greece,GRC,,,2020-12-08,306.436,9.27886
Greece,GRC,,,2020-12-09,315.55,9.361
Greece,GRC,,,2020-12-10,323.322,9.10057
Greece,GRC,,,2020-12-11,333.108,9.15543
Greece,GRC,,,2020-12-12,339.632,8.74429
Greece,GRC,,,2020-12-13,347.787,8.525
Greece,GRC,,,2020-12-14,353.735,8.15486
Greece,GRC,,,2020-12-15,363.137,8.1
Greece,GRC,,,2020-12-16,371.292,7.963
Greece,GRC,,,2020-12-17,378.776,7.92186
Greece,GRC,,,2020-12-18,387.986,7.83957
Greece,GRC,,,2020-12-19,393.551,7.70257
Greece,GRC,,,2020-12-20,400.266,7.497
Greece,GRC,,,2020-12-21,408.421,7.81229
Greece,GRC,,,2020-12-22,416.385,7.60671
Greece,GRC,,,2020-12-23,422.333,7.29143
Greece,GRC,,,2020-12-24,427.61,6.97629
Greece,GRC,,,2020-12-25,432.407,6.34586
Greece,GRC,,,2020-12-26,436.82,6.18129
Greece,GRC,,,2020-12-27,441.905,5.94829
Greece,GRC,,,2020-12-28,448.237,5.68786
Greece,GRC,,,2020-12-29,453.802,5.34529
Greece,GRC,,,2020-12-30,459.366,5.29057
Greece,GRC,,,2020-12-31,464.163,5.222
Greece,GRC,,,2021-01-01,468.289,5.126
Greece,GRC,,,2021-01-02,472.126,5.04386
Greece,GRC,,,2021-01-03,475.58,4.81086
Greece,GRC,,,2021-01-04,480.761,4.64643
Greece,GRC,,,2021-01-05,484.599,4.39971
Greece,GRC,,,2021-01-06,489.204,4.26257
Greece,GRC,,,2021-01-07,493.713,4.22143
Greece,GRC,,,2021-01-08,498.414,4.30371
Greece,GRC,,,2021-01-09,501.484,4.194
Greece,GRC,,,2021-01-10,504.938,4.194
Greece,GRC,,,2021-01-11,508.68,3.98843
Greece,GRC,,,2021-01-12,511.27,3.81014
Greece,GRC,,,2021-01-13,513.669,3.495
Greece,GRC,,,2021-01-14,516.835,3.30314
Greece,GRC,,,2021-01-15,520.097,3.09757
Greece,GRC,,,2021-01-16,522.016,2.93314
Greece,GRC,,,2021-01-17,524.702,2.82343
Greece,GRC,,,2021-01-18,526.525,2.54929
Greece,GRC,,,2021-01-19,529.403,2.59043
Greenland,GRL,2015,North America,,,
Grenada,GRD,2015,North America,,,
Grenada,GRD,,,2021-01-03,8.887,
Grenada,GRD,,,2021-01-04,8.887,
Grenada,GRD,,,2021-01-05,8.887,2.96233
Grenada,GRD,,,2021-01-06,8.887,2.22175
Grenada,GRD,,,2021-01-07,8.887,1.7774
Grenada,GRD,,,2021-01-08,8.887,1.48117
Grenada,GRD,,,2021-01-09,8.887,1.26957
Grenada,GRD,,,2021-01-10,8.887,0
Grenada,GRD,,,2021-01-11,8.887,0
Grenada,GRD,,,2021-01-12,8.887,0
Grenada,GRD,,,2021-01-13,8.887,0
Grenada,GRD,,,2021-01-14,8.887,0
Grenada,GRD,,,2021-01-15,8.887,0
Grenada,GRD,,,2021-01-16,8.887,0
Grenada,GRD,,,2021-01-17,8.887,0
Grenada,GRD,,,2021-01-18,8.887,0
Grenada,GRD,,,2021-01-19,8.887,0
Guadeloupe,GLP,2015,North America,,,
Guam,GUM,2015,Oceania,,,
Guatemala,GTM,2015,North America,,,
Guatemala,GTM,,,2020-03-16,0.056,
Guatemala,GTM,,,2020-03-17,0.056,
Guatemala,GTM,,,2020-03-18,0.056,0.01867
Guatemala,GTM,,,2020-03-19,0.056,0.014
Guatemala,GTM,,,2020-03-20,0.056,0.0112
Guatemala,GTM,,,2020-03-21,0.056,0.00933
Guatemala,GTM,,,2020-03-22,0.056,0.008
Guatemala,GTM,,,2020-03-23,0.056,0
Guatemala,GTM,,,2020-03-24,0.056,0
Guatemala,GTM,,,2020-03-25,0.056,0
Guatemala,GTM,,,2020-03-26,0.056,0
Guatemala,GTM,,,2020-03-27,0.056,0
Guatemala,GTM,,,2020-03-28,0.056,0
Guatemala,GTM,,,2020-03-29,0.056,0
Guatemala,GTM,,,2020-03-30,0.056,0
Guatemala,GTM,,,2020-03-31,0.056,0
Guatemala,GTM,,,2020-04-01,0.056,0
Guatemala,GTM,,,2020-04-02,0.056,0
Guatemala,GTM,,,2020-04-03,0.056,0
Guatemala,GTM,,,2020-04-04,0.112,0.008
Guatemala,GTM,,,2020-04-05,0.112,0.008
Guatemala,GTM,,,2020-04-06,0.167,0.016
Guatemala,GTM,,,2020-04-07,0.167,0.016
Guatemala,GTM,,,2020-04-08,0.167,0.016
Guatemala,GTM,,,2020-04-09,0.167,0.016
Guatemala,GTM,,,2020-04-10,0.167,0.016
Guatemala,GTM,,,2020-04-11,0.167,0.008
Guatemala,GTM,,,2020-04-12,0.279,0.024
Guatemala,GTM,,,2020-04-13,0.279,0.016
Guatemala,GTM,,,2020-04-14,0.279,0.016
Guatemala,GTM,,,2020-04-15,0.279,0.016
Guatemala,GTM,,,2020-04-16,0.279,0.016
Guatemala,GTM,,,2020-04-17,0.391,0.032
Guatemala,GTM,,,2020-04-18,0.391,0.032
Guatemala,GTM,,,2020-04-19,0.391,0.016
Guatemala,GTM,,,2020-04-20,0.391,0.016
Guatemala,GTM,,,2020-04-21,0.391,0.016
Guatemala,GTM,,,2020-04-22,0.447,0.024
Guatemala,GTM,,,2020-04-23,0.614,0.04786
Guatemala,GTM,,,2020-04-24,0.614,0.03186
Guatemala,GTM,,,2020-04-25,0.726,0.04786
Guatemala,GTM,,,2020-04-26,0.837,0.06386
Guatemala,GTM,,,2020-04-27,0.837,0.06386
Guatemala,GTM,,,2020-04-28,0.837,0.06386
Guatemala,GTM,,,2020-04-29,0.893,0.06386
Guatemala,GTM,,,2020-04-30,0.893,0.04
Guatemala,GTM,,,2020-05-01,0.893,0.04
Guatemala,GTM,,,2020-05-02,0.949,0.032
Guatemala,GTM,,,2020-05-03,0.949,0.016
Guatemala,GTM,,,2020-05-04,1.061,0.032
Guatemala,GTM,,,2020-05-05,1.061,0.032
Guatemala,GTM,,,2020-05-06,1.172,0.04
Guatemala,GTM,,,2020-05-07,1.284,0.056
Guatemala,GTM,,,2020-05-08,1.34,0.064
Guatemala,GTM,,,2020-05-09,1.34,0.056
Guatemala,GTM,,,2020-05-10,1.451,0.072
Guatemala,GTM,,,2020-05-11,1.451,0.056
Guatemala,GTM,,,2020-05-12,1.507,0.064
Guatemala,GTM,,,2020-05-13,1.619,0.064
Guatemala,GTM,,,2020-05-14,1.619,0.048
Guatemala,GTM,,,2020-05-15,1.675,0.048
Guatemala,GTM,,,2020-05-16,1.842,0.07186
Guatemala,GTM,,,2020-05-17,1.842,0.05586
Guatemala,GTM,,,2020-05-18,1.954,0.07186
Guatemala,GTM,,,2020-05-19,2.4,0.12771
Guatemala,GTM,,,2020-05-20,2.512,0.12771
Guatemala,GTM,,,2020-05-21,2.679,0.15157
Guatemala,GTM,,,2020-05-22,2.847,0.16743
Guatemala,GTM,,,2020-05-23,3.07,0.17543
Guatemala,GTM,,,2020-05-24,3.237,0.19929
Guatemala,GTM,,,2020-05-25,3.293,0.19129
Guatemala,GTM,,,2020-05-26,3.516,0.15929
Guatemala,GTM,,,2020-05-27,3.796,0.18314
Guatemala,GTM,,,2020-05-28,4.465,0.255
Guatemala,GTM,,,2020-05-29,5.024,0.31086
Guatemala,GTM,,,2020-05-30,5.693,0.37471
Guatemala,GTM,,,2020-05-31,6.028,0.39871
Guatemala,GTM,,,2020-06-01,6.475,0.45457
Guatemala,GTM,,,2020-06-02,6.866,0.47857
Guatemala,GTM,,,2020-06-03,7.982,0.59814
Guatemala,GTM,,,2020-06-04,8.819,0.622
Guatemala,GTM,,,2020-06-05,12.057,1.00471
Guatemala,GTM,,,2020-06-06,12.838,1.02057
Guatemala,GTM,,,2020-06-07,14.066,1.14814
Guatemala,GTM,,,2020-06-08,14.903,1.20386
Guatemala,GTM,,,2020-06-09,16.131,1.32343
Guatemala,GTM,,,2020-06-10,17.638,1.37929
Guatemala,GTM,,,2020-06-11,18.643,1.40329
Guatemala,GTM,,,2020-06-12,19.592,1.07643
Guatemala,GTM,,,2020-06-13,20.485,1.09243
Guatemala,GTM,,,2020-06-14,21.434,1.05257
Guatemala,GTM,,,2020-06-15,22.271,1.05257
Guatemala,GTM,,,2020-06-16,23.332,1.02871
Guatemala,GTM,,,2020-06-17,24.113,0.925
Guatemala,GTM,,,2020-06-18,25.062,0.917
Guatemala,GTM,,,2020-06-19,26.96,1.05257
Guatemala,GTM,,,2020-06-20,28.69,1.17214
Guatemala,GTM,,,2020-06-21,29.639,1.17214
Guatemala,GTM,,,2020-06-22,30.532,1.18014
Guatemala,GTM,,,2020-06-23,32.486,1.30771
Guatemala,GTM,,,2020-06-24,33.546,1.34771
Guatemala,GTM,,,2020-06-25,34.774,1.38757
Guatemala,GTM,,,2020-06-26,37.509,1.50714
Guatemala,GTM,,,2020-06-27,39.407,1.53114
Guatemala,GTM,,,2020-06-28,40.579,1.563
Guatemala,GTM,,,2020-06-29,41.64,1.587
Guatemala,GTM,,,2020-06-30,43.147,1.52314
Guatemala,GTM,,,2020-07-01,45.603,1.72243
Guatemala,GTM,,,2020-07-02,47.054,1.75429
Guatemala,GTM,,,2020-07-03,49.119,1.65857
Guatemala,GTM,,,2020-07-04,51.352,1.70643
Guatemala,GTM,,,2020-07-05,52.859,1.75429
Guatemala,GTM,,,2020-07-06,54.757,1.87386
Guatemala,GTM,,,2020-07-07,56.041,1.842
Guatemala,GTM,,,2020-07-08,58.776,1.88186
Guatemala,GTM,,,2020-07-09,60.953,1.98557
Guatemala,GTM,,,2020-07-10,63.576,2.06529
Guatemala,GTM,,,2020-07-11,65.418,2.00943
Guatemala,GTM,,,2020-07-12,68.041,2.16886
Guatemala,GTM,,,2020-07-13,69.437,2.097
Guatemala,GTM,,,2020-07-14,72.674,2.376
Guatemala,GTM,,,2020-07-15,75.353,2.368
Guatemala,GTM,,,2020-07-16,78.368,2.48757
Guatemala,GTM,,,2020-07-17,80.544,2.42386
Guatemala,GTM,,,2020-07-18,80.879,2.20857
Guatemala,GTM,,,2020-07-19,82.889,2.12086
Guatemala,GTM,,,2020-07-20,83.838,2.05714
Guatemala,GTM,,,2020-07-21,85.456,1.826
Guatemala,GTM,,,2020-07-22,87.801,1.77814
Guatemala,GTM,,,2020-07-23,91.094,1.818
Guatemala,GTM,,,2020-07-24,93.159,1.802
Guatemala,GTM,,,2020-07-25,94.834,1.99343
Guatemala,GTM,,,2020-07-26,96.787,1.98557
Guatemala,GTM,,,2020-07-27,98.294,2.06529
Guatemala,GTM,,,2020-07-28,99.467,2.00143
Guatemala,GTM,,,2020-07-29,102.425,2.08914
Guatemala,GTM,,,2020-07-30,104.211,1.87386
Guatemala,GTM,,,2020-07-31,107.393,2.03343
Guatemala,GTM,,,2020-08-01,109.346,2.07329
Guatemala,GTM,,,2020-08-02,111.356,2.08114
Guatemala,GTM,,,2020-08-03,112.36,2.00943
Guatemala,GTM,,,2020-08-04,113.7,2.03343
Guatemala,GTM,,,2020-08-05,115.654,1.89
Guatemala,GTM,,,2020-08-06,118.277,2.00957
Guatemala,GTM,,,2020-08-07,121.012,1.94571
Guatemala,GTM,,,2020-08-08,122.631,1.89786
Guatemala,GTM,,,2020-08-09,123.412,1.72243
Guatemala,GTM,,,2020-08-10,124.026,1.66657
Guatemala,GTM,,,2020-08-11,124.64,1.56286
Guatemala,GTM,,,2020-08-12,126.538,1.55486
Guatemala,GTM,,,2020-08-13,128.157,1.41143
Guatemala,GTM,,,2020-08-14,130.668,1.37957
Guatemala,GTM,,,2020-08-15,131.45,1.25986
Guatemala,GTM,,,2020-08-16,132.79,1.33971
Guatemala,GTM,,,2020-08-17,133.348,1.33171
Guatemala,GTM,,,2020-08-18,135.022,1.48329
Guatemala,GTM,,,2020-08-19,137.701,1.59486
Guatemala,GTM,,,2020-08-20,139.878,1.67457
Guatemala,GTM,,,2020-08-21,141.33,1.523
Guatemala,GTM,,,2020-08-22,144.009,1.79414
Guatemala,GTM,,,2020-08-23,144.79,1.71429
Guatemala,GTM,,,2020-08-24,145.739,1.77014
Guatemala,GTM,,,2020-08-25,146.8,1.68243
Guatemala,GTM,,,2020-08-26,148.586,1.55486
Guatemala,GTM,,,2020-08-27,149.87,1.42729
Guatemala,GTM,,,2020-08-28,151.209,1.41143
Guatemala,GTM,,,2020-08-29,152.27,1.18029
Guatemala,GTM,,,2020-08-30,152.94,1.16443
Guatemala,GTM,,,2020-08-31,154.056,1.18829
Guatemala,GTM,,,2020-09-01,155.061,1.18029
Guatemala,GTM,,,2020-09-02,155.73,1.02086
Guatemala,GTM,,,2020-09-03,156.512,0.949
Guatemala,GTM,,,2020-09-04,157.684,0.925
Guatemala,GTM,,,2020-09-05,158.8,0.93286
Guatemala,GTM,,,2020-09-06,159.191,0.893
Guatemala,GTM,,,2020-09-07,159.749,0.81329
Guatemala,GTM,,,2020-09-08,161.312,0.893
Guatemala,GTM,,,2020-09-09,161.703,0.85314
Guatemala,GTM,,,2020-09-10,162.875,0.909
Guatemala,GTM,,,2020-09-11,163.489,0.82929
Guatemala,GTM,,,2020-09-12,164.605,0.82929
Guatemala,GTM,,,2020-09-13,165.052,0.83729
Guatemala,GTM,,,2020-09-14,165.889,0.87714
Guatemala,GTM,,,2020-09-15,166.559,0.74957
Guatemala,GTM,,,2020-09-16,167.954,0.893
Guatemala,GTM,,,2020-09-17,169.462,0.94086
Guatemala,GTM,,,2020-09-18,171.694,1.17214
Guatemala,GTM,,,2020-09-19,173.313,1.244
Guatemala,GTM,,,2020-09-20,174.094,1.29171
Guatemala,GTM,,,2020-09-21,174.373,1.212
Guatemala,GTM,,,2020-09-22,175.099,1.22
Guatemala,GTM,,,2020-09-23,176.048,1.15629
Guatemala,GTM,,,2020-09-24,176.941,1.06857
Guatemala,GTM,,,2020-09-25,177.834,0.87714
Guatemala,GTM,,,2020-09-26,179.341,0.86114
Guatemala,GTM,,,2020-09-27,180.234,0.87714
Guatemala,GTM,,,2020-09-28,180.513,0.87714
Guatemala,GTM,,,2020-09-29,180.737,0.80529
Guatemala,GTM,,,2020-09-30,181.183,0.73357
Guatemala,GTM,,,2020-10-01,182.02,0.72557
Guatemala,GTM,,,2020-10-02,182.355,0.64586
Guatemala,GTM,,,2020-10-03,183.36,0.57414
Guatemala,GTM,,,2020-10-04,183.807,0.51043
Guatemala,GTM,,,2020-10-05,184.309,0.54229
Guatemala,GTM,,,2020-10-06,184.756,0.57429
Guatemala,GTM,,,2020-10-07,186.151,0.70971
Guatemala,GTM,,,2020-10-08,186.821,0.68586
Guatemala,GTM,,,2020-10-09,187.323,0.70971
Guatemala,GTM,,,2020-10-10,187.825,0.63786
Guatemala,GTM,,,2020-10-11,188.886,0.72557
Guatemala,GTM,,,2020-10-12,189.053,0.67771
Guatemala,GTM,,,2020-10-13,190.337,0.79729
Guatemala,GTM,,,2020-10-14,191.454,0.75743
Guatemala,GTM,,,2020-10-15,192.737,0.84514
Guatemala,GTM,,,2020-10-16,194.133,0.97271
Guatemala,GTM,,,2020-10-17,196.198,1.196
Guatemala,GTM,,,2020-10-18,197.035,1.164
Guatemala,GTM,,,2020-10-19,197.649,1.22786
Guatemala,GTM,,,2020-10-20,197.928,1.08429
Guatemala,GTM,,,2020-10-21,199.101,1.09229
Guatemala,GTM,,,2020-10-22,199.826,1.01257
Guatemala,GTM,,,2020-10-23,200.608,0.92486
Guatemala,GTM,,,2020-10-24,201.445,0.74943
Guatemala,GTM,,,2020-10-25,203.399,0.909
Guatemala,GTM,,,2020-10-26,203.789,0.87714
Guatemala,GTM,,,2020-10-27,204.571,0.94886
Guatemala,GTM,,,2020-10-28,205.52,0.917
Guatemala,GTM,,,2020-10-29,206.748,0.98871
Guatemala,GTM,,,2020-10-30,207.306,0.95686
Guatemala,GTM,,,2020-10-31,208.143,0.95686
Guatemala,GTM,,,2020-11-01,208.645,0.74943
Guatemala,GTM,,,2020-11-02,208.645,0.69357
Guatemala,GTM,,,2020-11-03,209.204,0.66171
Guatemala,GTM,,,2020-11-04,209.427,0.558
Guatemala,GTM,,,2020-11-05,210.208,0.49414
Guatemala,GTM,,,2020-11-06,211.771,0.63771
Guatemala,GTM,,,2020-11-07,212.72,0.65371
Guatemala,GTM,,,2020-11-08,213.278,0.66171
Guatemala,GTM,,,2020-11-09,213.39,0.67771
Guatemala,GTM,,,2020-11-10,213.892,0.66971
Guatemala,GTM,,,2020-11-11,214.618,0.74157
Guatemala,GTM,,,2020-11-12,215.343,0.73371
Guatemala,GTM,,,2020-11-13,216.571,0.68586
Guatemala,GTM,,,2020-11-14,218.804,0.86929
Guatemala,GTM,,,2020-11-15,219.474,0.88529
Guatemala,GTM,,,2020-11-16,219.809,0.91714
Guatemala,GTM,,,2020-11-17,220.311,0.91714
Guatemala,GTM,,,2020-11-18,223.716,1.29986
Guatemala,GTM,,,2020-11-19,226.06,1.531
Guatemala,GTM,,,2020-11-20,227.009,1.49114
Guatemala,GTM,,,2020-11-21,227.4,1.228
Guatemala,GTM,,,2020-11-22,227.512,1.14829
Guatemala,GTM,,,2020-11-23,228.405,1.228
Guatemala,GTM,,,2020-11-24,228.795,1.21214
Guatemala,GTM,,,2020-11-25,229.242,0.78957
Guatemala,GTM,,,2020-11-26,230.693,0.662
Guatemala,GTM,,,2020-11-27,231.14,0.59029
Guatemala,GTM,,,2020-11-28,232.256,0.69386
Guatemala,GTM,,,2020-11-29,232.535,0.71771
Guatemala,GTM,,,2020-11-30,232.814,0.63
Guatemala,GTM,,,2020-12-01,233.205,0.63
Guatemala,GTM,,,2020-12-02,233.931,0.66986
